htapncde ,"ाप्ींचदतध
 ","ाप्ींचदतध
 "
tanvcde ,"ावंचेदत
 ","नव्सेदत
 "
blad ,"ला्डब
 ","ला्डब
 "
ulaj ,"लाुज
 ","ूलाज
 "
tapykce ,"पकेटॅ
 ","ाप्यकेट
 "
hayicoem ,"ा्हयोचेमि
 ","ा्हयोचेमि
 "
bles ,"लसेब
 ","लसेब
 "
btap ,"ापटब
 ","ापटब
 "
bhuaprm ,"ूाप्हरमब
 ","ूाप्हरमब
 "
utapdsg ,"ाप्ुसदतग
 ","ाप्ुसदटग
 "
lnoes ,"लनसओ
 ","लनसेओ
 "
htapcdres ,"ाप्चरेशदत
 ","ाप्चरेशदत
 "
hultanvykices ,"लाव्यीुसचठिणख
 ","लाव्यीुसचठिणख
 "
ltanyirg ,"लान्ींरजतञ
 ","लान्यींरतग
 "
uanvkid ,"नवकीुडिण
 ","नवकीुडि
 "
ltao ,"ल्ोअट
 ","ल्ोअट
 "
havde ,"ाव्येद
 ","ावेध
 "
huanvycdsm ,"ानव्युचमषध
 ","ानव्युचमष
 "
uapykdr ,"प्यकरदौ
 ","ाप्यकरद
 "
ltakem ,"लाकीमत
 ","लाकीमत
 "
tni ,"नीति
 ","नीति
 "
uanyirs ,"ान्युसरिण
 ","ान्युसरिण
 "
banioesf ,"न्सोिबइफ
 ","न्योेबइफ
 "
tankog ,"कंटगॅॉ
 ","्कोंटग
 "
bhanvicg ,"भावंचिग
 ","भावंचिग
 "
hanykcdo ,"ूान्यकडंच
 ","ूान्यकडंच
 "
ulanvym ,"लानव्यमौ
 ","लानव्यमौ
 "
bltaes ,"लीसतब
 ","लीसतब
 "
uaycres ,"ूा्यकसरज
 ","ा्यकसर
 "
htakoe ,"ूहकेत
 ","ूहकेत
 "
ltanidom ,"ूानडमळति
 ","ूलानदमति
 "
tanirm ,"्ीरमतिणै
 ","न्ीरमतै
 "
haykicde ,"ा्हयकडचेि
 ","ा्हयकडचेि
 "
harsj ,"ारशज
 ","ारशज
 "
ltaki ,"ला्कति
 ","लाकटति
 "
hniesf ,"न्शिफ
 ","न्यीिफ
 "
hankces ,"नहकसेॅ
 ","नहकसेॅ
 "
ltaesm ,"ल्सेटम
 ","लेटम
 "
hulakidres ,"ल्कुरेदिष
 ","ल्कुरेदिष
 "
tanyi ,"ानयतइ
 ","ानयतइ
 "
hltapvir ,"लथापव्ीृ
 ","लथापव्रि
 "
tapnkies ,"ापन्कीसति
 ","ापन्कीसत
 "
htayis ,"यशअति
 ","ायशअति
 "
bhtanykcores ,"ा्यकोंचरेशतब़
 ","्यकीोंचरेशतब
 "
hultapkes ,"लप्कीटषउ
 ","लाप्कीतषउ
 "
tang ,"ांतग
 ","ांतग
 "
arem ,"रेअम
 ","रेअम
 "
uanvyrsm ,"व्युसरमण
 ","ाव्युसरमण
 "
uakr ,"ूकर
 ","ूाकर
 "
lano ,"लोण
 ","लनो
 "
hapvykdes ,"ापव्यकेशद
 ","ापव्यकेशद
 "
pnicores ,"पन्सरेिझ
 ","पन्सरेि
 "
harmw ,"ावहरम
 ","ावहरम
 "
hdos ,"ूोशध
 ","ूोशध
 "
bulapirs ,"ूलापवसरि
 ","ूलाप्सरिब
 "
hancresg ,"ा्यसंचरग
 ","ा्संचरेग
 "
hapirs ,"परशिॅ
 ","परशि
 "
anirmg ,"्ंरमगइॅ
 ","ा्ंरमगइ
 "
hapnycd ,"ाप्यडचण
 ","ाप्यडच
 "
uankrm ,"ाकुरअमण
 ","ाकुंरमआ
 "
htanisgf ,"ान्सअतिगणफ
 ","न्सअटिफघ
 "
tapnie ,"ापन्यंटिण
 ","ापन्ेतिण
 "
htnke ,"थनके
 ","थनके
 "
hltapicem ,"लाप्चेमतिआ
 ","लाप्चेअटमि
 "
hlankidoesm ,"लनकीोेशमध
 ","लाकीोंेशमध
 "
hutapdj ,"ापुडतझ
 ","ापुडतझ
 "
hlaykico ,"ला्यीोचख
 ","ला्यीोचख
 "
htanydem ,"ान्येटमध़
 ","ान्यीटमध
 "
utaprj ,"ूापरजत
 ","ापुरजत
 "
bhavko ,"भूावक
 ","भूावक
 "
hapnykirm ,"ाप्हयकींरमण़ै
 ","ापन्हयकींरम़ै
 "
ankdorm ,"ाकडोंरम
 ","ाकडोंरम
 "
htnoes ,"ूनीेशत
 ","ूनीेशट
 "
hores ,"ा्हसर
 ","हसोर
 "
htapnycrmg ,"ाप्हयंचरमतग
 ","ाप्हंचरमतग
 "
hndoes ,"ूेदषण
 ","ूनेशद
 "
hlavrjg ,"ावरजळघ
 ","लावरजघ
 "
hankicdoreg ,"ा्कीडंचरेगॉ
 ","ा्कडोंचरेिग
 "
htyie ,"थहयीे
 ","हयीेठ
 "
uandes ,"सडंइ
 ","ान्सदइ
 "
htanvyidors ,"ाव्यसोंरतिध
 ","ानव्यसोरतिध
 "
hutakcde ,"ाकीुडचत
 ","ाकीुडचत
 "
lanyig ,"लानयीग
 ","लानयिग
 "
lnkioresw ,"लनव्कसरि
 ","लवकसरि
 "
aniojg ,"ानीोजग
 ","ानीोजग
 "
bacrq ,"ाकरब
 ","ाकरबॅ
 "
hacdrj ,"ा्चरदज
 ","ा्चरद
 "
tapkce ,"पकेटॅ
 ","पकीटॅ
 "
anid ,"ानींद
 ","ानीडंद
 "
apkorm ,"ूापकरअम
 ","ूाप्करअम
 "
anidm ,"ाीडंदम
 ","ाीडंम
 "
utavre ,"ावरेतउ
 ","ावरेतउ
 "
acr ,"ाकर
 ","कर
 "
taps ,"ापसतआ
 ","ाप्सतआ
 "
hulapnkicr ,"ूपकचरळिण
 ","लापनकुचरि
 "
haycrem ,"ायीचरम
 ","ायीचरम
 "
bhultiem ,"भीुेमळत
 ","भीुेमळति
 "
htapnycre ,"प्यंचरेत
 ","ाप्यंचरेत
 "
hltad ,"थाडअळ
 ","लथाडअ
 "
laygw ,"लावयग
 ","लावयग
 "
ltpio ,"लपीोट
 ","लपीोट
 "
hapycorg ,"ाप्योचरग
 ","ाप्योचरग
 "
tayde ,"ायडेत
 ","ायेदत
 "
hlakd ,"लाडख
 ","लादख
 "
ankig ,"ाकिगण
 ","ाकीगण
 "
had ,"ाहद
 ","ाहद
 "
htaye ,"थहयीे
 ","ाहयीेठ
 "
haj ,"ाझ
 ","ाझ
 "
lapvide ,"लापव्यीद
 ","लापव्ेदि
 "
htanires ,"ा्हयीसंरठअण़
 ","ानहीसरेठअ
 "
lando ,"लाडंओ
 ","लाडंओ
 "
handej ,"ाहींदअज
 ","ाहींदअज
 "
apkd ,"ाप्कड
 ","ापकड
 "
huapirsm ,"ूाप्ीरशम
 ","ूाप्ींरश
 "
huapnvcrej ,"ूापव्ंचरेज
 ","ूापव्ंचरेज
 "
ayidw ,"ाव्यदि
 ","ाव्यडि
 "
tism ,"ीसमति
 ","समति
 "
hapidrg ,"प्ीरदघ
 ","ाप्डरिग
 "
ulavrm ,"लावुरम
 ","लावुरम
 "
hutane ,"ेठणउ
 ","ानेठउ
 "
tapnkies ,"ापन्कीसति
 ","ापन्कीसति
 "
hltakies ,"लथ्कसेटिऍ
 ","लथा्कसेअटि
 "
hulayc ,"लायचउ
 ","लाचईउ
 "
lanidoejg ,"नीडोेजळग
 ","लानीडोेजग
 "
ayre ,"यरइ
 ","ायरे
 "
hankcdoes ,"ाकसोंचेशध
 ","ाकसोंचेशध
 "
htandes ,"ानेतषध
 ","ानेशतध
 "
hltapnyicdrem ,"ापन्यीडंचरमळतिध
 ","लापन्यीडंरमतिध
 "
bhtapnkorm ,"भूापनकंरत
 ","भूापनकंरत
 "
htanicr ,"ांचरतइ
 ","ांचरतइ
 "
anvyre ,"ानव्येऱ
 ","ानव्यरे
 "
hanyicjg ,"ा्यीचजगण
 ","ा्यीचजगण
 "
utnkide ,"नकीुडेत
 ","नकीुडेट
 "
bhanviemg ,"भानवीमिग
 ","भानवीमिग
 "
bhtapde ,"भापेदठ
 ","भापडेठ
 "
laeg ,"ेळआग
 ","लेआग
 "
hltankores ,"लाकीसोंरेठअ
 ","लाकीसोंरेठअ
 "
ltapnvyr ,"लापव्यरतण
 ","लापव्यरतण
 "
hapnvicreg ,"ापनवीचरेग
 ","पनव्ंचरेिग
 "
tandesjm ,"न्सडेअजटम
 ","्सडंेअजटमत
 "
tapnyre ,"ाप्यींरत
 ","ाप्यींरत
 "
lanreg ,"लींरग
 ","लींरग
 "
utnies ,"ून्यसटिइ
 ","न्सटिइ
 "
hic ,"हीच
 ","हीचि
 "
andej ,"नींदजआ
 ","ानींदजआ
 "
hanices ,"ानीचशि
 ","ाचेशषणई
 "
utanvre ,"व्हयुंचरेअ
 ","ूावंरेअत
 "
tnkore ,"नकोरेट
 ","नकोरटि
 "
bhapkcoe ,"कुसेबफ
 ","कसोेबॅफ
 "
tnyoe ,"योंेत
 ","नयोेट
 "
trem ,"्रेटम
 ","रेट
 "
tapnyd ,"ाप्यडतण
 ","ाप्यजत
 "
hutavkic ,"ावहकीुचत
 ","ावहकीुचत
 "
uapnirm ,"ूपरमिण
 ","ापनीुरम
 "
bhanrm ,"ा्हरमबण
 ","ान्हरमब
 "
ani ,"िआण
 ","नीअ
 "
htaew ,"ावटइ
 ","ावटइ
 "
airm ,"ायरमि
 ","ायरमि
 "
hlavyicoes ,"ाव्हयीसोचळिष
 ","लाव्हयीसोचेिष
 "
hanydresm ,"ा्यसंरेअमणध़
 ","ान्यसंरेअमध
 "
apvioresjw ,"ूापवसरेजि
 ","ूापव्सरेजि
 "
utapnvrs ,"ूापनव्संरअत
 ","ूापनव्संरअत
 "
laveg ,"लावेग
 ","लावेग
 "
htanyire ,"ान्हयींरतण
 ","ान्हयींरतण
 "
hapyks ,"प्यकश
 ","ाप्यकश
 "
hltankies ,"ला्कीशतिषण
 ","ला्कीशतिषण
 "
huairsq ,"कीुरेश
 ","ाकीुरशई
 "
lapv ,"लापव
 ","लापव
 "
hanvkces ,"ावकीसंच
 ","ावकीसंच
 "
apnioesz ,"ापन्एसोिझ
 ","ापन्एसोिझ
 "
hlidesf ,"ल्ीडेशफ
 ","ल्डेशिफई
 "
kis ,"्कशइ
 ","्कसइ
 "
bhavkideg ,"भावकडेिग
 ","भावकडेिग
 "
hlavkide ,"लावेदिख
 ","लावेदिख
 "
bhakd ,"ाकबध
 ","ाकबध
 "
hanicr ,"ाीचरण
 ","ीचरण
 "
uanyirs ,"ान्युसरिण
 ","ानयुसरिण
 "
htavykresw ,"थाव्यसरेख
 ","थाव्यसरेख
 "
htavdres ,"ावीसरदठ
 ","ावीसरदठ
 "
anvdes ,"नवसंेद
 ","नवसंेद
 "
htasm ,"ा्हसमत
 ","ा्हसमत
 "
bhlyioeg ,"भलोेिग
 ","भलोेिग
 "
bhltag ,"लाेटबघ
 ","लातबघ
 "
hanykdrm ,"ायकंरअमध
 ","ायकंरअमध
 "
htapnyrs ,"ाप्यंरटतष
 ","ाप्यंरटतष
 "
koj ,"कजॉ
 ","कोज
 "
bhltakie ,"लकीठतबै
 ","लकीठतिबै
 "
tayid ,"्यदतिआ
 ","ा्यदअति
 "
hanvyidem ,"ानव्यंेजमिधञ
 ","ानव्यंेजमिध
 "
hulak ,"लुख
 ","ूलाख
 "
bhtanyicdw ,"ाव्यचतिबणढ
 ","ानव्यचतिबध
 "
andors ,"नसडरअँ
 ","नसंरदअ
 "
aykds ,"ा्यकसद
 ","ा्यकसद
 "
aisx ,"्कएसि
 ","्सअि
 "
butapkioem ,"ापकीुंटबै
 ","पकीुंटबै
 "
htakics ,"ा्कचशअतिष
 ","ा्कचशअतिष
 "
layg ,"लायग
 ","लायग
 "
ankirmg ,"नकीरमग
 ","नकरमिग
 "
hukres ,"हकेशिषृ
 ","हकीेशृ
 "
tnidom ,"नएडंटम
 ","नडोंटमइ
 "
hlanvk ,"ानवळख
 ","लानवख
 "
aid ,"ीदआ
 ","ीदअ
 "
hayirsw ,"व्यरशऐ
 ","ाव्ीरशईऐ
 "
htapve ,"ापवीठत
 ","ापवीठत
 "
blnvioresw ,"लानव्सरेिबउ
 ","लनव्सरिबॉ
 "
tapnie ,"ापन्ींति
 ","ापन्ीत
 "
hidre ,"हीडरे
 ","हीरेद
 "
htanykcres ,"ा्यकंचरेशत
 ","ा्यकंचरेशत़
 "
hoes ,"ूशज
 ","सोशई
 "
huanvresg ,"व्रेशषणघृ
 ","व्रेशषणघृ
 "
hultapnvdesg ,"लथापव्ीसडंेतगौ
 ","लथापव्ीसडंेतग
 "
lapnviresg ,"पव्ीसंरेळग
 ","लापव्ीसंरेग
 "
htar ,"ाहरत
 ","ारत
 "
htavis ,"व्सठिष
 ","ाव्सठिष
 "
lairem ,"लीरेअम
 ","ल्ीरेअम
 "
htaicd ,"ाीडचत
 ","्ीचदत
 "
htapnirs ,"ापन्रठतिष
 ","ाप्रठतिषण
 "
hles ,"लेश
 ","लशि
 "
hoew ,"हो
 ","ूवहे
 "
blanvirm ,"लावींरबण
 ","लानव्ीरमब
 "
tanre ,"ानंरेत
 ","नरेत
 "
htanvkies ,"ानवकीसशठिै
 ","ानवकीसशठिई
 "
bhlavir ,"भलावरि
 ","भलावरि
 "
aiosm ,"ीसोम
 ","ीसोम
 "
ltaism ,"ासमळति
 ","लासमति
 "
tnoregw ,"ान्रजटॉऊ
 ","न्ोरेटग
 "
blan ,"लनंब
 ","लानब
 "
handoejg ,"ोेदजणघ
 ","नडोेजघ
 "
bavresg ,"व्हसरेजब
 ","ावसरेजब
 "
utnis ,"न्ुसति
 ","न्ुसटति
 "
htankidos ,"ूथान्कसडंि
 ","ूथान्कसडंि
 "
htavcd ,"वचतढ
 ","वचतढ
 "
hanvyidores ,"ावहीसडोरेण
 ","ावहीसडोरेण
 "
hlak ,"ला्ख
 ","लाख
 "
htanvykicde ,"ाव्यकीडंचेत
 ","व्यकीडंचेत
 "
tapnkis ,"ापन्कीसति
 ","ापन्कीसति
 "
hadrjg ,"ाडरघझ
 ","ाडरघझ
 "
hapnyicorg ,"ाप्यीोंचरग
 ","ाप्यीोंचरग
 "
laveg ,"वीेळग
 ","वीेळग
 "
hanvicrs ,"ाव्ींचरष
 ","ाव्ींचरष
 "
bhaycdem ,"ा्हयचदअमब
 ","ा्हयचेदअमब
 "
hancresg ,"ा्यसंचरग
 ","ा्संचरेग
 "
hlanicdjf ,"लाींचदजफ
 ","ाींचदजळफ
 "
hadom ,"ूामध
 ","ूामध
 "
hapnkdres ,"ापन्करेशध
 ","ापनकंरेशध
 "
hutanvkdreg ,"ानवहकीुंरदतगण
 ","ूानवहीुंरदतग
 "
ire ,"ीएर
 ","यएरेि
 "
utniresm ,"न्ुसरेटमइ
 ","न्संरेटमइ
 "
hanyicmg ,"ा्यीचमगण
 ","ा्यीचमगण
 "
hunj ,"ुंजझ
 ","ुंजझ
 "
blai ,"लायिब
 ","लािब
 "
bltanres ,"लान्सरेटब
 ","ला्सरेटब
 "
anrejg ,"्ंरजगइ
 ","्ंरजगइ
 "
htanirsg ,"ा्हसंरतिग
 ","ान्हसंरतिग
 "
bhanvyicdesm ,"ाव्यीसंचिबषध
 ","ानव्यीसंचेिबषध
 "
htanyicrg ,"ान्ींचरजतञ
 ","ान्यींचरतग
 "
hlaces ,"ाीसचेळ
 ","लाीसचे
 "
ydom ,"ीुडम
 ","ूडम
 "
huancw ,"ानवुच
 ","ूानवच
 "
handoes ,"नयडोंेशिइ
 ","नएडोंेश
 "
hutapnyoesg ,"ापयीसोंठगउ
 ","ापयीसोंठगउ
 "
hanicem ,"नीशम
 ","नचेमि
 "
tnoesm ,"न्सेटमॉ
 ","सोंेटम
 "
bayd ,"ा्यडब
 ","ा्यडब
 "
huavirsg ,"वीरशिगौ
 ","ावीरशिगौ
 "
huankdrg ,"्ुडंरदगख
 ","्ुडंरदगख
 "
htanvyidorej ,"ावोंरेजतिध
 ","ानवोरेजतिध
 "
ulapnkim ,"लापकीुंमै
 ","लापकीुंमै
 "
uapvyirj ,"ापवयुरजि
 ","ापवयुरजि
 "
hlaki ,"ल्हकई
 ","लाहकई
 "
blanw ,"लानवब
 ","लानवब
 "
bhandes ,"ानहेशदब
 ","ानहेशदब
 "
bhaydem ,"्यीडेमबध
 ","्यीडेमबध
 "
